FIPS,LISA_CL,Percent,Normalized Median Age,Normalized Male Median Age,Normalized Median Female Age,Normalized Sex Ratio (males per 100 females),Normalized Workers 16 years and over,"Normalized Management, business, science, and arts occupations; Estimate; Civilian employed population 16 years and over",Normalized Service occupations; Estimate; Civilian employed population 16 years and over,Normalized Sales and office occupations; Estimate; Civilian employed population 16 years and over,Normalized Natural resources construction and maintenance occupations; Estimate; Civilian employed population 16 years and over,"Normalized Production, transportation, and material moving occupations; Estimate; Civilian employed population 16 years and over","Normalized Cars, truck, or Van to work","Normalized car, truck, or van drove alone","Normalized car, truck, or van carpool",Normalized public transportation to work,Normalized walked to work,Normalized biked to work,"Normalized taxi, motorcycle, or other",Normalized worked at home,Normalized mean travel time to work (minutes),Normalized Total; Estimate; Population 45 to 64 years,Normalized Total; Estimate; Population 45 to 64 years - High school graduate or higher,Normalized Percent; Estimate; Population 45 to 64 years - High school graduate or higher,Normalized Percent; Estimate; Population 45 to 64 years - Bachelor's degree or higher,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_-ADJUSTED DOLLARS) - Population 25 years and over with earnings,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_5 years and over with earnings - Less than high school graduate,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ver with earnings - High school graduate (includes equivalency),Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ars and over with earnings - Some college or associate's degree,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ Population 25 years and over with earnings - Bachelor's degree,Normlized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS_ years and over with earnings - Graduate or professional degree,Normalized Household Mean Income,Normalized Social Security Income,Normalized Cash public assistance income,Normalized per capita income per household
27153,0,0,0.485393258,0.483146067,0.486363636,0.113303845,0.002447444,0.263345196,0.353658537,0.399239544,0.387931034,0.46124031,0.861806311,0.808342728,0.338815789,0.008090615,0.057315234,0,0.042895442,0.19047619,0.48019802,0.002769153,0.003395483,0.867158672,0.001489928,0.272464874,0.36634709,0.238034831,0.384273384,0.4258873,0.343556016,0.210302689,0.618134111,0.178921249,0.298902788
27155,0,0,0.620224719,0.626966292,0.611363636,0.074515141,0.000339336,0.457295374,0.368902439,0.490494297,0.356321839,0.213178295,0.846572361,0.757609921,0.440789474,0.001618123,0.052790347,0.020979021,0.029490617,0.248120301,0.267326733,0.000365198,0.000467239,0.929889299,0.000240355,0.287129041,0.539331034,0.25564959,0.361046806,0.5295916,0.438525389,0.22321998,0.568571429,0.068564712,0.278618352
27157,0,1.463414634,0.503370787,0.503370787,0.502272727,0.096631507,0.00241608,0.371886121,0.31402439,0.536121673,0.350574713,0.323643411,0.870511425,0.820744081,0.325657895,0.033980583,0.066365008,0.020979021,0.016085791,0.130325815,0.465346535,0.002513117,0.003140625,0.898523985,0.00181632,0.380256457,0.321611855,0.300665084,0.480889816,0.5546431,0.452551225,0.243070489,0.698717201,0.245461669,0.293276959
27159,0,0,0.483146067,0.456179775,0.490909091,0.092208234,0.001268916,0.192170819,0.37195122,0.604562738,0.344827586,0.451550388,0.874863983,0.824126268,0.335526316,0.012944984,0.082956259,0.020979021,0.021447721,0.120300752,0.388613861,0.001401249,0.001748871,0.894833948,0.000648686,0.226730587,0.29796538,0.190663453,0.330491974,0.4752023,0.377609965,0.17614083,0.63393586,0.177092856,0.250541617
27161,0,0,0.402247191,0.415730337,0.381818182,0.063627084,0.002023601,0.34519573,0.320121951,0.543726236,0.290229885,0.385658915,0.90968444,0.88162345,0.269736842,0.012944984,0.025641026,0.013986014,0.026809651,0.13283208,0.376237624,0.001999062,0.00253442,0.924354244,0.001291909,0.30967271,0.33760169,0.221706747,0.428089595,0.4512325,0.497912028,0.294339231,0.744081633,0.166318401,0.309997205
27163,0,0,0.393258427,0.382022472,0.404545455,0.092208234,0.028316251,0.572953737,0.304878049,0.604562738,0.186781609,0.186046512,0.907508161,0.885005637,0.253289474,0.037216828,0.015082956,0.020979021,0.016085791,0.125313283,0.517326733,0.02870138,0.036750404,0.942804428,0.042022533,0.593484067,0.421973235,0.373643102,0.556625324,0.6983949,0.708586848,0.304587047,0.676209913,0.142484002,0.378206024
27165,0,0,0.408988764,0.397752809,0.427272727,0.088805716,0.001225138,0.284697509,0.259146341,0.437262357,0.425287356,0.453488372,0.860718172,0.82638106,0.282894737,0.006472492,0.073906486,0.055944056,0.008042895,0.180451128,0.324257426,0.001140053,0.001320437,0.771217712,0.000703312,0.276844218,0.390373096,0.214113554,0.415027519,0.4069385,0.436391246,0.229011256,0.576443149,0.106373253,0.290900832
27167,0,1.745200698,0.507865169,0.514606742,0.502272727,0.102756039,0.000704372,0.402135231,0.283536585,0.543726236,0.402298851,0.271317829,0.895538629,0.8421646,0.342105263,0.004854369,0.04826546,0.006993007,0.010723861,0.157894737,0.349009901,0.000765328,0.000983772,0.944649446,0.000454763,0.343629216,0.167720005,0.29680506,0.45540957,0.3949203,0.429157732,0.396758071,0.63154519,0.206216534,0.359284366
27169,0,1.556420233,0.280898876,0.287640449,0.265909091,0.090166723,0.006075158,0.370106762,0.390243902,0.585551331,0.215517241,0.343023256,0.853101197,0.801578354,0.332236842,0.035598706,0.095022624,0.055944056,0.021447721,0.102756892,0.309405941,0.004952401,0.006172176,0.894833948,0.005072038,0.321417315,0.286612432,0.273572425,0.388566085,0.3939321,0.502970358,0.182310282,0.606180758,0.171999478,0.231585016
27171,0,0,0.321348315,0.325842697,0.313636364,0.103436543,0.014919453,0.377224199,0.271341463,0.661596958,0.324712644,0.298449612,0.916213275,0.886133033,0.276315789,0.012944984,0.021116139,0.020979021,0.034852547,0.115288221,0.621287129,0.013203492,0.016588313,0.909594096,0.011460567,0.477331918,0.401280507,0.366466719,0.532908152,0.6544214,0.612201553,0.226022928,0.604314869,0.149079274,0.282601859
27173,0,1.336302895,0.483146067,0.449438202,0.511363636,0.112283089,0.001080735,0.359430605,0.353658537,0.490494297,0.33908046,0.343023256,0.828073993,0.777903044,0.325657895,0.012944984,0.087481146,0.013986014,0.021447721,0.223057644,0.309405941,0.001084082,0.001373401,0.920664207,0.000610447,0.294809482,0.217554166,0.285315598,0.388688733,0.3978447,0.451350769,0.202694686,0.724373178,0.173436072,0.226640576
28001,0,0,0.424719101,0.386516854,0.459090909,0.100034025,0.002285181,0.266903915,0.460365854,0.680608365,0.367816092,0.259689922,0.945593036,0.939120631,0.210526316,0.003236246,0.006033183,0,0.024128686,0.107769424,0.349009901,0.003604345,0.004075104,0.734317343,0.002373506,0.231192874,0.257157473,0.212156358,0.313535806,0.3470475,0.31635595,0.243063074,0.645947522,0.075421183,0.30557691
28003,0,1.645819618,0.408988764,0.368539326,0.456818182,0.088125213,0.00315639,0.284697509,0.37804878,0.52851711,0.281609195,0.428294574,0.966267682,0.925591883,0.309210526,0.003236246,0.015082956,0,0.021447721,0.047619048,0.408415842,0.003841326,0.004217217,0.688191882,0.00184773,0.239055787,0.308344747,0.100161287,0.379689392,0.3422669,0.443655541,0.30379362,0.734752187,0.143528797,0.317073171
28005,0,2.47148289,0.552808989,0.478651685,0.611363636,0.094249745,0.00095833,0.169039146,0.524390244,0.391634981,0.505747126,0.379844961,0.936887922,0.85005637,0.447368421,0.033980583,0.016591252,0,0.024128686,0.060150376,0.819306931,0.001498899,0.001512367,0.564575646,0.000884944,0.154438233,0.205326645,0.155959479,0.285525933,0.351975,0.178457466,0.219230598,0.683148688,0.19276479,0.25356419
28007,0,0,0.429213483,0.417977528,0.434090909,0.062266077,0.001403735,0.252669039,0.37195122,0.505703422,0.442528736,0.370155039,0.930359086,0.822998873,0.503289474,0.008090615,0.02413273,0,0.109919571,0.022556391,0.564356436,0.001925625,0.001983801,0.594095941,0.000964152,0.178740275,0.188891272,0.174136025,0.285372622,0.3644206,0.37170003,0.310919634,0.694052478,0.127530364,0.343996785
28009,0,0,0.462921348,0.465168539,0.465909091,0.094249745,0.000630537,0.170818505,0.179878049,0.577946768,0.393678161,0.579457364,0.957562568,0.937993236,0.25,0,0.007541478,0,0.053619303,0.052631579,0.660891089,0.000912995,0.000855819,0.466789668,0.000390577,0.29630244,0.471444366,0.303383411,0.444815797,0.2981732,0.311646471,0.230635187,0.649387755,0.165404205,0.319955972
28011,0,0,0.301123596,0.271910112,0.338636364,0.059544063,0.002514091,0.316725979,0.548780488,0.509505703,0.278735632,0.294573643,0.932535365,0.87373168,0.358552632,0.003236246,0.052790347,0,0.024128686,0.05764411,0.314356436,0.00323875,0.003119125,0.5,0.002522363,0.184048571,0.326100229,0.12970044,0.258880525,0.3163342,0.392702872,0.37899865,0.698658892,0.16200862,0.400901531
28013,0,0,0.426966292,0.413483146,0.429545455,0.068730861,0.001146511,0.192170819,0.237804878,0.44486692,0.376436782,0.596899225,0.955386289,0.910935738,0.319078947,0.009708738,0.013574661,0,0.040214477,0.045112782,0.482673267,0.001564,0.001635076,0.614391144,0.000736087,0.18174278,0.281265986,0.143618274,0.322458491,0.5040061,0.346613587,0.291172937,0.715568513,0.196552174,0.326053533
28015,0,2.155887231,0.53258427,0.523595506,0.570454545,0.109561075,0.000802166,0.421708185,0.307926829,0.44486692,0.387931034,0.294573643,0.961915125,0.966178129,0.180921053,0.008090615,0.031674208,0,0.008042895,0.032581454,0.564356436,0.001184115,0.001361864,0.760147601,0.000583134,0.310867077,0.252355572,0.210054185,0.467843071,0.3535641,0.473800314,0.459127378,0.789154519,0.181402638,0.429135509
28017,0,0,0.350561798,0.325842697,0.375,0.080639673,0.00139633,0.087188612,0.274390244,0.558935361,0.201149425,0.748062016,0.952121872,0.89740699,0.351973684,0,0.022624434,0,0.050938338,0.042606516,0.465346535,0.001773592,0.001717407,0.509225092,0.000655514,0.183335269,0.366578109,0.198329135,0.269627608,0.3382742,0.66778162,0.270195317,0.722682216,0.255517827,0.302204906
28019,0,0,0.483146067,0.480898876,0.490909091,0.079618918,0.000622043,0.268683274,0.228658537,0.581749049,0.474137931,0.38372093,0.926006529,0.861330327,0.378289474,0.003236246,0.019607843,0.006993007,0.080428954,0.072681704,0.650990099,0.000911407,0.001029395,0.730627306,0.000442472,0.217358127,0.267503837,0.213569888,0.298266055,0.2854472,0.339585279,0.248928503,0.638833819,0.149079274,0.295076525
28021,0,0,0.258426966,0.242696629,0.25,0.057842804,0.000500292,0.177935943,0.609756098,0.615969582,0.324712644,0.323643411,0.928182807,0.90529876,0.253289474,0.011326861,0.036199095,0,0.032171582,0.077694236,0.418316832,0.000824474,0.000850575,0.595940959,0.000421987,0.123285172,0.176993779,0.032076258,0.197832186,0.2579654,0.264828704,0.234735796,0.711778426,0.20477994,0.311028024
28023,0,1.62601626,0.460674157,0.440449438,0.461363636,0.060564818,0.001275232,0.231316726,0.304878049,0.536121673,0.635057471,0.290697674,0.900979325,0.839909808,0.365131579,0.006472492,0.042232278,0,0.104557641,0.067669173,0.643564356,0.001756523,0.001927166,0.686346863,0.000861728,0.262876765,0.382435933,0.268770048,0.362932528,0.3091499,0.35516042,0.429644515,0.601632653,0.144834792,0.348626738
28025,0,0,0.384269663,0.388764045,0.368181818,0.053079279,0.001652901,0.24911032,0.420731707,0.509505703,0.324712644,0.420542636,0.958650707,0.947012401,0.226973684,0.001618123,0.02413273,0.020979021,0.00536193,0.05764411,0.433168317,0.002090758,0.002183597,0.614391144,0.001287812,0.197452018,0.230722265,0.120403762,0.340917105,0.5386187,0.410309553,0.329783921,0.699533528,0.221235471,0.362551541
28027,0,0.819309123,0.278651685,0.235955056,0.302272727,0.051718272,0.001804492,0.288256228,0.664634146,0.486692015,0.261494253,0.279069767,0.929270947,0.854565953,0.407894737,0.012944984,0.04826546,0.041958042,0.024128686,0.042606516,0.410891089,0.002406337,0.002498761,0.605166052,0.001506316,0.150589718,0.244038877,0.084431235,0.243672099,0.3364447,0.413346603,0.201856768,0.59271137,0.068172914,0.245527291
28029,0,0,0.370786517,0.343820225,0.381818182,0.073154134,0.002108108,0.265124555,0.469512195,0.589353612,0.264367816,0.374031008,0.967355822,0.887260428,0.427631579,0.006472492,0.022624434,0,0.013404826,0.035087719,0.589108911,0.003046624,0.003197261,0.619926199,0.001364288,0.184098336,0.210739097,0.142694043,0.367746485,0.3572096,0.3679858,0.265353186,0.661749271,0.3808933,0.330071983
28031,0,0,0.375280899,0.357303371,0.368181818,0.068730861,0.001506974,0.149466192,0.399390244,0.6121673,0.525862069,0.352713178,0.964091404,0.880496054,0.4375,0.001618123,0.022624434,0,0.050938338,0.012531328,0.559405941,0.001948648,0.002092876,0.65498155,0.000865825,0.221787237,0.319318163,0.218299777,0.295015868,0.2948882,0.320757621,0.345667294,0.726355685,0.175656262,0.310136977
28033,0,1.728110599,0.330337079,0.314606742,0.345454545,0.078257911,0.018071487,0.355871886,0.301829268,0.707224335,0.287356322,0.304263566,0.968443961,0.948139797,0.25,0.003236246,0.006033183,0,0.016085791,0.060150376,0.487623762,0.017011871,0.020346156,0.824723247,0.012483441,0.383341904,0.34898764,0.309834907,0.460499486,0.5052213,0.516565261,0.221195628,0.670670554,0.140198511,0.229278776
28035,0,0,0.235955056,0.226966292,0.238636364,0.068390609,0.006937437,0.354092527,0.402439024,0.703422053,0.264367816,0.259689922,0.887921654,0.852311161,0.289473684,0.004854369,0.034690799,0.055944056,0.168900804,0.032581454,0.403465347,0.00670416,0.007537711,0.725092251,0.005169,0.20259443,0.284863286,0.119080843,0.274579545,0.350199,0.324338467,0.271604206,0.759067055,0.162400418,0.292578098
28037,0,2.231237323,0.471910112,0.456179775,0.465909091,0.082340932,0.000620736,0.227758007,0.179878049,0.482889734,0.66954023,0.379844961,0.946681175,0.925591883,0.253289474,0,0.034690799,0.020979021,0.040214477,0.037593985,0.774752475,0.000878063,0.000957028,0.677121771,0.000412427,0.280991324,0.386726292,0.285442453,0.37837092,0.4241247,0.340498446,0.371272005,0.695510204,0.085085543,0.447830037
28039,0,0,0.343820225,0.346067416,0.343181818,0.103776795,0.001712361,0.34519573,0.176829268,0.517110266,0.617816092,0.26744186,0.936887922,0.887260428,0.335526316,0.021035599,0.004524887,0,0.067024129,0.060150376,0.78960396,0.002306701,0.002480407,0.656826568,0.001280983,0.30998789,0.372766126,0.310958482,0.380885216,0.5152899,0.399515714,0.264159338,0.685189504,0.223390362,0.294534908
28041,0,0,0.357303371,0.348314607,0.393181818,0.243280027,0.000813927,0.307829181,0.234756098,0.600760456,0.531609195,0.290697674,0.936887922,0.819616685,0.532894737,0,0.022624434,0,0.061662198,0.065162907,0.824257426,0.001515174,0.001469366,0.511070111,0.000357801,0.251712755,0.276563093,0.173193672,0.366887945,0.366891,0.35111786,0.225429711,0.588862974,0.119433198,0.295303655
28043,0,1.991257892,0.42247191,0.391011236,0.420454545,0.070091868,0.001768554,0.266903915,0.295731707,0.661596958,0.290229885,0.426356589,0.951033732,0.924464487,0.269736842,0.030744337,0.016591252,0,0.042895442,0.012531328,0.331683168,0.002211432,0.002272221,0.590405904,0.00119085,0.198397558,0.19209254,0.121056161,0.273904978,0.3705098,0.670182531,0.168695962,0.481341108,0.101018676,0.157383465
28045,0,0,0.456179775,0.451685393,0.456818182,0.081320177,0.004197703,0.316725979,0.408536585,0.604562738,0.451149425,0.220930233,0.955386289,0.914317926,0.3125,0.003236246,0.012066365,0.013986014,0.032171582,0.062656642,0.594059406,0.005223918,0.005777828,0.699261993,0.003997269,0.271734983,0.257437996,0.222449756,0.37065939,0.4231231,0.495172527,0.213120467,0.626472303,0.132819642,0.276993501
28047,0,0,0.319101124,0.303370787,0.334090909,0.091187479,0.019004334,0.272241993,0.585365854,0.650190114,0.33908046,0.209302326,0.912948857,0.871476888,0.309210526,0.014563107,0.064856712,0.020979021,0.026809651,0.055137845,0.430693069,0.019987837,0.022582717,0.732472325,0.013760328,0.25965861,0.23257042,0.1897211,0.363254481,0.4265016,0.452171593,0.213417076,0.624489796,0.127073266,0.252970159
28049,0,0,0.280898876,0.256179775,0.295454545,0.056822048,0.022512257,0.341637011,0.524390244,0.634980989,0.215517241,0.263565891,0.948857454,0.903043968,0.325657895,0.009708738,0.022624434,0.006993007,0.029490617,0.052631579,0.438118812,0.023841866,0.027967246,0.793357934,0.022376238,0.249207903,0.225722348,0.13310741,0.309411747,0.3770398,0.416250269,0.193218052,0.630962099,0.152931958,0.241631141
28051,0,0,0.276404494,0.229213483,0.331818182,0.068050357,0.00109903,0.204626335,0.454268293,0.460076046,0.316091954,0.476744186,0.945593036,0.85005637,0.470394737,0.025889968,0.016591252,0,0.034852547,0.045112782,0.542079208,0.001765653,0.001795542,0.575645756,0.000600888,0.144087056,0.214946948,0.088726192,0.303493952,0.2940069,0.349732719,0.377115188,0.723265306,0.13334204,0.388549165
28053,0,0.689655172,0.316853933,0.265168539,0.347727273,0.064647839,0.000545159,0.201067616,0.37195122,0.467680608,0.442528736,0.447674419,0.965179543,0.856820744,0.506578947,0.012944984,0.025641026,0.020979021,0.016085791,0.015037594,0.388613861,0.000903865,0.0007415,0.306273063,0.000372823,0.100210673,0.216861108,0.052354977,0.295889739,0.2263841,0.214881545,0.187753044,0.635918367,0.101149275,0.217869872
28055,0,1.601097896,0.46741573,0.435955056,0.497727273,0.301463083,6.95E-05,0.071174377,0.567073171,0.25095057,0.264367816,0.69379845,0.937976061,0.961668546,0.118421053,0.004854369,0.051282051,0,0.029490617,0.042606516,0.398514851,0.000130995,0.000109075,0.350553506,1.91E-05,0.131695503,0.367023646,0.200630652,0.135603354,0.4390339,0.31668428,0.130188791,0.637842566,0.065234426,0.203927598
28057,0,0,0.415730337,0.373033708,0.447727273,0.092548486,0.001952379,0.213523132,0.286585366,0.429657795,0.362068966,0.560077519,0.956474429,0.898534386,0.361842105,0.003236246,0.003016591,0.006993007,0.021447721,0.082706767,0.487623762,0.002421421,0.002378674,0.527675277,0.001058382,0.252144054,0.353211993,0.171725775,0.37095068,0.4722512,0.419564347,0.299233268,0.710612245,0.130077054,0.32579146
28059,0,1.558279659,0.370786517,0.359550562,0.370454545,0.087444709,0.012738164,0.314946619,0.466463415,0.517110266,0.373563218,0.281007752,0.957562568,0.903043968,0.355263158,0.004854369,0.015082956,0.013986014,0.032171582,0.047619048,0.467821782,0.015052902,0.017756149,0.802583026,0.009804029,0.334041106,0.308394251,0.208586289,0.42316832,0.4608338,0.464976453,0.126132673,0.620466472,0.194854382,0.157226221
28061,0,0,0.451685393,0.435955056,0.456818182,0.080639673,0.001319228,0.222419929,0.338414634,0.425855513,0.379310345,0.507751938,0.952121872,0.899661781,0.348684211,0.01618123,0.003016591,0,0.075067024,0.025062657,0.646039604,0.001804554,0.002055644,0.745387454,0.000740184,0.248129655,0.281497005,0.254562259,0.306958775,0.3391021,0.320613977,0.184623827,0.59154519,0.273148753,0.230187295
28063,0,0,0.33258427,0.28988764,0.343181818,0.093228989,0.000427764,0.174377224,0.609756098,0.410646388,0.235632184,0.492248062,0.963003264,0.96843292,0.174342105,0,0.022624434,0,0.058981233,0.010025063,0.492574257,0.000764534,0.000808099,0.63099631,0.000400137,0.107177811,0.366875134,0.035446984,0.15337207,0.1549021,0.206478356,0.201270966,0.587230321,0.135431631,0.255695716
28065,1,1.666666667,0.485393258,0.420224719,0.529545455,0.078598163,0.000853567,0.144128114,0.545731707,0.494296578,0.33045977,0.46124031,0.971708379,0.898534386,0.407894737,0.012944984,0.003016591,0,0.034852547,0.025062657,0.685643564,0.001288513,0.001368157,0.638376384,0.000693752,0.123915532,0.129964852,0.097714793,0.297714137,0.3739551,0.297220484,0.160694953,0.557725948,0.079665665,0.165263121
28067,0,1.912260967,0.343820225,0.323595506,0.361363636,0.080639673,0.005771106,0.28113879,0.405487805,0.539923954,0.367816092,0.352713178,0.959738847,0.959413754,0.194078947,0.003236246,0.018099548,0.013986014,0.037533512,0.032581454,0.413366337,0.006893507,0.00739927,0.653136531,0.004624104,0.25113216,0.257850531,0.228194487,0.314210373,0.3979248,0.410432677,0.092089457,0.371370262,0.180321574,0.122999511
28069,0,0,0.440449438,0.413483146,0.445454545,0.081660429,0.000755556,0.12633452,0.475609756,0.349809886,0.548850575,0.451550388,0.922742111,0.856820744,0.381578947,0,0.033182504,0,0.08310992,0.062656642,0.628712871,0.001055104,0.001147385,0.673431734,0.00045886,0.157772506,0.19197703,0.115909462,0.291581707,0.2044975,0.422950248,0.233608685,0.626763848,0.339297375,0.290568873
28071,1,0,0.173033708,0.170786517,0.163636364,0.080639673,0.005001393,0.450177936,0.551829268,0.494296578,0.183908046,0.220930233,0.926006529,0.87373168,0.342105263,0.009708738,0.030165913,0.048951049,0.024128686,0.085213033,0.326732673,0.004074735,0.004848069,0.815498155,0.005321953,0.274472073,0.306480091,0.218970298,0.33343554,0.3110194,0.462103568,0.27585312,0.591895044,0.169387489,0.346932001
28073,0,1.843317972,0.287640449,0.276404494,0.286363636,0.074174889,0.006135925,0.43594306,0.295731707,0.745247148,0.318965517,0.180232558,0.929270947,0.898534386,0.279605263,0.003236246,0.015082956,0.006993007,0.115281501,0.042606516,0.517326733,0.005555772,0.006859663,0.878228782,0.007117788,0.346150656,0.319928714,0.205197441,0.310622902,0.4885292,0.426243805,0.21105904,0.644548105,0.081820556,0.146970438
28075,0,2.594670407,0.357303371,0.319101124,0.390909091,0.079278666,0.007036537,0.330960854,0.375,0.733840304,0.32183908,0.246124031,0.943416757,0.88162345,0.371710526,0.004854369,0.036199095,0,0.045576408,0.040100251,0.371287129,0.008062141,0.009156006,0.741697417,0.005353363,0.225353748,0.270078052,0.157209909,0.298036089,0.4759368,0.407611093,0.10149194,0.675801749,0.480475382,0.134425886
